Regel;Tijdstip aangemaakt;Meldingsoort;Melding;Referentie
1479;2019-08-19 06:41:29.876742;Mededeling;The task 'Import communications to MIS' started.;
1480;2019-08-19 06:41:29.876871;Mededeling;Import of file '/data/MIS/importMIS/inprocessing/00984/exportToMIS_communications_00984.xml.gz' has been initialized.;
1481;2019-08-19 06:41:29.876915;Mededeling;In total 1,001 Communication(s) are imported into Data Mart within this task.;
1482;2019-08-19 06:41:29.876934;Transactie;Database changes committed.;
1483;2019-08-19 06:41:37.450096;Transactie;Database changes committed.;
1484;2019-08-19 06:41:38.730396;Mededeling;In total 2,001 Communication(s) are imported into Data Mart within this task.;
1485;2019-08-19 06:41:38.730447;Transactie;Database changes committed.;
1486;2019-08-19 06:41:42.407084;Transactie;Database changes committed.;
1487;2019-08-19 06:41:43.542067;Mededeling;In total 3,001 Communication(s) are imported into Data Mart within this task.;
1488;2019-08-19 06:41:43.542171;Transactie;Database changes committed.;
1489;2019-08-19 06:41:46.160266;Transactie;Database changes committed.;
1490;2019-08-19 06:41:46.437959;Succesmelding;The import of file '/data/MIS/importMIS/inprocessing/00984/exportToMIS_communications_00984.xml.gz' has been successfully completed.;
1491;2019-08-19 06:41:46.438;Mededeling;In total 3,239 Communication(s) are imported into Data Mart within this task.;
1492;2019-08-19 06:41:46.438032;Transactie;Database changes committed.;
1493;2019-08-19 06:41:47.007261;Transactie;Database changes committed.;
1494;2019-08-19 06:41:47.010667;Mededeling;3,239 Communication(s) are successfully imported, 0 Communication(s) have not been imported due to errors.;
1495;2019-08-19 06:41:47.010708;Mededeling;The task 'Import communications to MIS' ended.;
1496;2019-08-19 06:41:47.01073;Transactie;Database changes committed.;
1497;2019-08-19 06:41:47.144593;Records per minuut;Speed of processing entity Communication(s): 1,264 per minute.;
1498;2019-08-19 06:41:47.144634;Mededeling;The task 'Import requested informations into Data Mart' started.;
1499;2019-08-19 06:41:47.144658;Mededeling;Import of file '/data/MIS/importMIS/inprocessing/00984/exportToMIS_requestedInformations_00984.xml.gz' has been initialized.;
1500;2019-08-19 06:41:47.144695;Succesmelding;The import of file '/data/MIS/importMIS/inprocessing/00984/exportToMIS_requestedInformations_00984.xml.gz' has been successfully completed.;
1501;2019-08-19 06:41:47.144716;Transactie;Database changes committed.;
1502;2019-08-19 06:41:47.149186;Mededeling;0 Requested information are successfully imported, 0 Requested information have not been imported due to errors.;
1503;2019-08-19 06:41:47.149228;Mededeling;The task 'Import requested informations into Data Mart' ended.;
1504;2019-08-19 06:41:47.14925;Transactie;Database changes committed.;
1505;2019-08-19 06:41:47.178594;Mededeling;The task 'Import of fraud check references to Data Mart' started.;
1506;2019-08-19 06:41:47.17863;Mededeling;Import of file '/data/MIS/importMIS/inprocessing/00984/exportToMIS_fraudcheck_ref_00984.xml.gz' has been initialized.;
1507;2019-08-19 06:41:47.178652;Succesmelding;The import of file '/data/MIS/importMIS/inprocessing/00984/exportToMIS_fraudcheck_ref_00984.xml.gz' has been successfully completed.;
1508;2019-08-19 06:41:47.178672;Mededeling;The first  7 fraud check reference(s) are being imported into Data Mart.;
1509;2019-08-19 06:41:47.178691;Transactie;Database changes committed.;
1510;2019-08-19 06:41:47.196374;Transactie;Database changes committed.;
1511;2019-08-19 06:41:47.199642;Mededeling;The task 'Import of fraud check references to Data Mart' ended.;
1512;2019-08-19 06:41:47.19968;Transactie;Database changes committed.;
1513;2019-08-19 06:41:52.684354;Mededeling;The task 'Import of fraud checks to Data Mart ' started.;
1514;2019-08-19 06:41:52.684419;Mededeling;Import of file '/data/MIS/importMIS/inprocessing/00984/exportToMIS_fraudcheck_00984.xml.gz' has been initialized.;
1515;2019-08-19 06:41:52.684443;Succesmelding;The import of file '/data/MIS/importMIS/inprocessing/00984/exportToMIS_fraudcheck_00984.xml.gz' has been successfully completed.;
1516;2019-08-19 06:41:52.684484;Mededeling;The first  501 fraud check(s) are being imported into Data Mart.;
1517;2019-08-19 06:41:52.684506;Transactie;Database changes committed.;
1518;2019-08-19 06:41:53.064962;Transactie;Database changes committed.;
1519;2019-08-19 06:41:53.068209;Mededeling;501 fraud check(s) are successfully imported, 0 fraud check(s) have not been imported due to errors.;
1520;2019-08-19 06:41:53.068248;Mededeling;The task 'Import of fraud checks to Data Mart ' ended.;
1521;2019-08-19 06:41:53.06827;Transactie;Database changes committed.;
1522;2019-08-19 06:41:53.112969;Mededeling;The task 'Import reference data for claim groups to MIS' started.;
1523;2019-08-19 06:41:53.113008;Mededeling;Import of file '/data/MIS/importMIS/inprocessing/00984/exportToMIS_claimgroups_ref_00984.xml.gz' has been initialized.;
1524;2019-08-19 06:41:53.113035;Succesmelding;The import of file '/data/MIS/importMIS/inprocessing/00984/exportToMIS_claimgroups_ref_00984.xml.gz' has been successfully completed.;
1525;2019-08-19 06:41:53.113055;Transactie;Database changes committed.;
1526;2019-08-19 06:41:53.11653;Mededeling;The task 'Import reference data for claim groups to MIS' ended.;
1527;2019-08-19 06:41:53.116573;Transactie;Database changes committed.;
1528;2019-08-19 06:41:53.172679;Mededeling;The task 'Import main entities Claim Groups to MIS' started.;
1529;2019-08-19 06:41:53.17272;Mededeling;Import of file '/data/MIS/importMIS/inprocessing/00984/exportToMIS_claimgroups_00984.xml.gz' has been initialized.;
1530;2019-08-19 06:41:53.172742;Succesmelding;The import of file '/data/MIS/importMIS/inprocessing/00984/exportToMIS_claimgroups_00984.xml.gz' has been successfully completed.;
1531;2019-08-19 06:41:53.172764;Transactie;Database changes committed.;
1532;2019-08-19 06:41:53.177266;Mededeling;0 Claim Group(s) are successfully imported, 0 Claim Group(s) have not been imported due to errors.;
1533;2019-08-19 06:41:53.177313;Mededeling;The task 'Import main entities Claim Groups to MIS' ended.;
1534;2019-08-19 06:41:53.177336;Transactie;Database changes committed.;
1535;2019-08-19 06:41:53.317775;Mededeling;The task 'Import reference data for car collision liability messages to MIS' started.;
1536;2019-08-19 06:41:53.317815;Mededeling;Import of file '/data/MIS/importMIS/inprocessing/00984/exportToMIS_carcollisionliabilitymessages_ref_00984.xml.gz' has been initialized.;
1537;2019-08-19 06:41:53.317837;Succesmelding;The import of file '/data/MIS/importMIS/inprocessing/00984/exportToMIS_carcollisionliabilitymessages_ref_00984.xml.gz' has been successfully completed.;
1538;2019-08-19 06:41:53.317857;Transactie;Database changes committed.;
1539;2019-08-19 06:41:53.322622;Mededeling;The task 'Import reference data for car collision liability messages to MIS' ended.;
1540;2019-08-19 06:41:53.322662;Transactie;Database changes committed.;
1541;2019-08-19 06:41:53.375278;Mededeling;The task 'Import main entities car collision liability messages to MIS' started.;
1542;2019-08-19 06:41:53.375317;Mededeling;Import of file '/data/MIS/importMIS/inprocessing/00984/exportToMIS_carcollisionliabilitymessages_00984.xml.gz' has been initialized.;
1543;2019-08-19 06:41:53.375342;Succesmelding;The import of file '/data/MIS/importMIS/inprocessing/00984/exportToMIS_carcollisionliabilitymessages_00984.xml.gz' has been successfully completed.;
1544;2019-08-19 06:41:53.375362;Transactie;Database changes committed.;
1545;2019-08-19 06:41:53.380993;Mededeling;0 Car Collision Liability Message(s) are successfully imported, 0 Car Collision Liability Message(s) have not been imported due to errors.;
1546;2019-08-19 06:41:53.381038;Mededeling;The task 'Import main entities car collision liability messages to MIS' ended.;
1547;2019-08-19 06:41:53.38106;Transactie;Database changes committed.;
1548;2019-08-19 06:41:53.432866;Mededeling;The task 'Import reference data Tasks into Data Mart' started.;
1549;2019-08-19 06:41:53.432905;Mededeling;Import of file '/data/MIS/importMIS/inprocessing/00984/exportToMIS_usertasks_ref_00984.xml.gz' has been initialized.;
1550;2019-08-19 06:41:53.432927;Succesmelding;The import of file '/data/MIS/importMIS/inprocessing/00984/exportToMIS_usertasks_ref_00984.xml.gz' has been successfully completed.;
1551;2019-08-19 06:41:53.432952;Transactie;Database changes committed.;
1552;2019-08-19 06:41:53.436294;Mededeling;The task 'Import reference data Tasks into Data Mart' ended.;
1553;2019-08-19 06:41:53.436334;Transactie;Database changes committed.;
1554;2019-08-19 06:41:53.745727;Mededeling;The task 'Import main entities Tasks into Data Mart' started.;
1555;2019-08-19 06:41:53.74578;Mededeling;Import of file '/data/MIS/importMIS/inprocessing/00984/exportToMIS_usertasks_00984.xml.gz' has been initialized.;
1556;2019-08-19 06:41:53.745802;Succesmelding;The import of file '/data/MIS/importMIS/inprocessing/00984/exportToMIS_usertasks_00984.xml.gz' has been successfully completed.;
1557;2019-08-19 06:41:53.745827;Mededeling;The first  184 task(s) are being imported into Data Mart.;
1558;2019-08-19 06:41:53.745888;Transactie;Database changes committed.;
1559;2019-08-19 06:41:53.994904;Transactie;Database changes committed.;
1560;2019-08-19 06:41:53.998109;Mededeling;184 task(s) are successfully imported, 0 task(s) have not been imported due to errors.;
1561;2019-08-19 06:41:53.998148;Mededeling;The task 'Import main entities Tasks into Data Mart' ended.;
1562;2019-08-19 06:41:53.99817;Transactie;Database changes committed.;
1563;2019-08-19 06:41:54.02961;Mededeling;The task 'Import period loss to MIS' started.;
1564;2019-08-19 06:41:54.029705;Mededeling;Import of file '/data/MIS/importMIS/inprocessing/00984/exportToMIS_periodLoss_00984.xml.gz' has been initialized.;
1565;2019-08-19 06:41:54.029782;Succesmelding;The import of file '/data/MIS/importMIS/inprocessing/00984/exportToMIS_periodLoss_00984.xml.gz' has been successfully completed.;
1566;2019-08-19 06:41:54.029834;Transactie;Database changes committed.;
1567;2019-08-19 06:41:54.03303;Mededeling;0 Period loss(es) are successfully imported, 0 Period loss(es) have not been imported due to errors.;
1568;2019-08-19 06:41:54.033069;Mededeling;The task 'Import period loss to MIS' ended.;
1569;2019-08-19 06:41:54.033091;Transactie;Database changes committed.;
1570;2019-08-19 06:41:54.098354;Mededeling;The task 'Import Claim Risk Transfers to Data Mart' started.;
1571;2019-08-19 06:41:54.098392;Mededeling;Import of file '/data/MIS/importMIS/inprocessing/00984/exportToMIS_claimRiskTransfers_00984.xml.gz' has been initialized.;
1572;2019-08-19 06:41:54.098414;Succesmelding;The import of file '/data/MIS/importMIS/inprocessing/00984/exportToMIS_claimRiskTransfers_00984.xml.gz' has been successfully completed.;
1573;2019-08-19 06:41:54.098435;Transactie;Database changes committed.;
1574;2019-08-19 06:41:54.103041;Mededeling;0 claim risk transfer(s) are successfully imported, 0 claim risk transfer(s) have not been imported due to errors.;
1575;2019-08-19 06:41:54.103096;Mededeling;The task 'Import Claim Risk Transfers to Data Mart' ended.;
1576;2019-08-19 06:41:54.103118;Transactie;Database changes committed.;
1577;2019-08-19 06:41:54.228438;Mededeling;The task 'Import reference data of bank statements to MIS' started.;
1578;2019-08-19 06:41:54.228477;Mededeling;Import of file '/data/MIS/importMIS/inprocessing/00984/exportToMIS_bankStatements_ref_00984.xml.gz' has been initialized.;
1579;2019-08-19 06:41:54.2285;Succesmelding;The import of file '/data/MIS/importMIS/inprocessing/00984/exportToMIS_bankStatements_ref_00984.xml.gz' has been successfully completed.;
1580;2019-08-19 06:41:54.228531;Transactie;Database changes committed.;
1581;2019-08-19 06:41:54.233053;Mededeling;The task 'Import reference data of bank statements to MIS' ended.;
1582;2019-08-19 06:41:54.233093;Transactie;Database changes committed.;
1583;2019-08-19 06:42:00.750251;Mededeling;The task 'Import bank statements to MIS' started.;
1584;2019-08-19 06:42:00.750327;Mededeling;Import of file '/data/MIS/importMIS/inprocessing/00984/exportToMIS_bankStatements_00984.xml.gz' has been initialized.;
1585;2019-08-19 06:42:00.75035;Succesmelding;The import of file '/data/MIS/importMIS/inprocessing/00984/exportToMIS_bankStatements_00984.xml.gz' has been successfully completed.;
1586;2019-08-19 06:42:00.750377;Mededeling;The first  2 bank statement(s) are being imported into Data Mart.;
1587;2019-08-19 06:42:00.750396;Transactie;Database changes committed.;
1588;2019-08-19 06:42:01.449673;Transactie;Database changes committed.;
1589;2019-08-19 06:42:01.453288;Mededeling;2 bank statement(s) are successfully imported, 0 bank statement(s) have not been imported due to errors.;
1590;2019-08-19 06:42:01.453327;Mededeling;The task 'Import bank statements to MIS' ended.;
1591;2019-08-19 06:42:01.453352;Transactie;Database changes committed.;
1592;2019-08-19 06:42:01.50423;Mededeling;The task 'Import reference data direct debit batches to MIS' started.;
1593;2019-08-19 06:42:01.504268;Mededeling;Import of file '/data/MIS/importMIS/inprocessing/00984/exportToMIS_directDebitBatches_ref_00984.xml.gz' has been initialized.;
1594;2019-08-19 06:42:01.50429;Succesmelding;The import of file '/data/MIS/importMIS/inprocessing/00984/exportToMIS_directDebitBatches_ref_00984.xml.gz' has been successfully completed.;
1595;2019-08-19 06:42:01.504312;Transactie;Database changes committed.;
1596;2019-08-19 06:42:01.509091;Mededeling;The task 'Import reference data direct debit batches to MIS' ended.;
1597;2019-08-19 06:42:01.509147;Transactie;Database changes committed.;
1598;2019-08-19 06:42:01.631782;Mededeling;The task 'Import direct debit batches to MIS' started.;
1599;2019-08-19 06:42:01.631823;Mededeling;Import of file '/data/MIS/importMIS/inprocessing/00984/exportToMIS_directDebitBatches_00984.xml.gz' has been initialized.;
1600;2019-08-19 06:42:01.631845;Succesmelding;The import of file '/data/MIS/importMIS/inprocessing/00984/exportToMIS_directDebitBatches_00984.xml.gz' has been successfully completed.;
1601;2019-08-19 06:42:01.631867;Mededeling;The first  2 direct debit batch(es) are being imported into Data Mart.;
1602;2019-08-19 06:42:01.631887;Transactie;Database changes committed.;
1603;2019-08-19 06:42:01.706834;Transactie;Database changes committed.;
1604;2019-08-19 06:42:01.710173;Mededeling;2 direct debit batch(es) are successfully imported, 0 direct debit batch(es) have not been imported due to errors.;
1605;2019-08-19 06:42:01.710211;Mededeling;The task 'Import direct debit batches to MIS' ended.;
